CanonicalSMILES,CID,ROMol,tanimoto_maccs,dice_maccs,tanimoto_morgan,dice_morgan
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN5C=CC(=NC5=N4)C)F,58368829,<rdkit.Chem.rdchem.Mol object at 0x0000019236762280>,0.9066666666666666,0.951048951048951,0.6666666666666666,0.8
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN5C=CC=CC5=N4)F,58368845,<rdkit.Chem.rdchem.Mol object at 0x00000192367622E0>,0.9315068493150684,0.9645390070921985,0.6753246753246753,0.8062015503875969
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C#CCC(CC)NC)F,59569618,<rdkit.Chem.rdchem.Mol object at 0x0000019236762340>,0.918918918918919,0.9577464788732394,0.6835443037974683,0.8120300751879699
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C(=O)N)F,49779782,<rdkit.Chem.rdchem.Mol object at 0x0000019236762400>,0.9066666666666666,0.951048951048951,0.7941176470588235,0.8852459016393442
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C(=O)NC5CC5)F,49779529,<rdkit.Chem.rdchem.Mol object at 0x00000192367624C0>,0.9066666666666666,0.951048951048951,0.7638888888888888,0.8661417322834646
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C)F,49779716,<rdkit.Chem.rdchem.Mol object at 0x0000019236762580>,0.9714285714285714,0.9855072463768116,0.8307692307692308,0.907563025210084
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C=O)F,91467864,<rdkit.Chem.rdchem.Mol object at 0x00000192367625E0>,0.9577464788732394,0.9784172661870504,0.7941176470588235,0.8852459016393442
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)CC(=O)C)F,159587188,<rdkit.Chem.rdchem.Mol object at 0x0000019236762640>,0.9577464788732394,0.9784172661870504,0.782608695652174,0.8780487804878049
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)CCCC(C)C)F,90933739,<rdkit.Chem.rdchem.Mol object at 0x00000192367626A0>,0.918918918918919,0.9577464788732394,0.7297297297297297,0.84375
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)Cl)F,49779383,<rdkit.Chem.rdchem.Mol object at 0x00000192367627C0>,1.0,1.0,0.875,0.9333333333333333
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)F)F,49778975,<rdkit.Chem.rdchem.Mol object at 0x0000019236762820>,0.9855072463768116,0.9927007299270073,0.84375,0.9152542372881356
