CanonicalSMILES,CID
C1=CC(=C(C=C1F)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=CC(=C34)Cl)F)F,49779040
C1=CC(=C(C=C1F)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=NC(=C34)N)F)F,123832576
C1=CC(=C(C=C1F)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=NC=C34)F)F,57963316
C1=CC(=C(C=C1F)S(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)Cl)F)F,126731677
C1=CC(=C(C=C1F)S(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=C(C=NC=C5)F)F)F,123283323
C1=CC(=C(C=C1F)S(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=CC(=C34)Cl)F)F,126731781
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)Cl)F)F,126731579
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=C(C=NC=C5)F)F)F,144212327
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=NC=C5)F)F,123244328
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=[NH+]C=C5)F)F,144212237
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)F,144086997
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=C(C(=C34)Cl)C#N)F)F,123212104
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=C(C(=C34)I)Cl)F)F,126731836
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=C(C(=C34)I)F)F)F,126731800
C1=CC(=C(C=C1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=CC(=C34)Cl)F)F,123522740
C1=CC(=C(C=C1N)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,66646968
C1=CC(=C(C=C1N)C(=O)C2=CNC3=NC=CC(=C23)Cl)Cl,115512780
C1=CC(=C(C=C1N)C(=O)C2=CNC3=NC=CC(=C23)Cl)F,115512776
C1=CC(=C(C=C1N)F)C(=O)C2=CNC3=NC=CC(=C23)Cl,115512795
C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)C(=O)C3=C4C=CNC4=NC=C3)C(F)(F)F)Cl,44177933
C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)C(=O)C3=C4C=CNC4=NC=N3)C(F)(F)F)Cl,25171027
C1=CC(=C(N=C1)F)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,68428702
C1=CC(=C(N=C1)NC2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=CC(=C4)Cl,72202291
C1=CC(=C(N=C1)NCC2=C(C=C(C=C2)F)F)C(=O)C3=CNC4=C3C=CC(=C4)Cl,72202438
C1=CC(=C(N=C1)NCC2=CC(=C(C=C2)F)F)C(=O)C3=CNC4=C3C=CC(=C4)Cl,72202439
C1=CC(=C(N=C1)NCC2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=CC(=C4)Cl,72202436
C1=CC(=C1)N2C=C(C3=C(N=CN=C32)N)C(=O)C4=CC(=CC=C4)NS(=O)(=O)C5=CC(=C(C=C5)F)Cl,67219977
C1=CC(=C1)N2C=C(C3=C(N=CN=C32)N)C(=O)C4=CC(=CC=C4)NS(=O)(=O)C5=CC(=CC(=C5)Cl)Cl,67219011
C1=CC(=CC(=C1)C(=O)N)C2=C3C(=CNC3=NC=C2)C(=O)C4=CC=C(C=C4)Cl,57595742
C1=CC(=CC(=C1)C(=O)N)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4)N)F)N=C2,66646855
C1=CC(=CC(=C1)C(=O)N)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F)N=C2,124000120
C1=CC(=CC(=C1)Cl)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl,141294318
C1=CC(=CC(=C1)Cl)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F,66679160
C1=CC(=CC(=C1)Cl)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)C(=O)N)F)N=C2,67375475
C1=CC(=CC(=C1)Cl)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,67375479
C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=C2)C(=CN3)C(=O)C4=CN=CC=C4,58086018
C1=CC(=CC(=C1)Cl)NC2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)C(=O)N)F,68306512
C1=CC(=CC(=C1)Cl)NC2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)N)F,68306514
C1=CC(=CC(=C1)Cl)S(=O)(=O)NC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,66646737
C1=CC(=CC(=C1)Cl)S(=O)(=O)NC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4,66646939
C1=CC(=CC(=C1)Cl)S(=O)NC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,90881790
C1=CC(=CC(=C1)Cl)SNC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,144086843
C1=CC(=CC(=C1)Cl)SNC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4,144086881
C1=CC(=CC(=C1)F)C(=O)C2=CNC3=NC=CC(=C23)Cl,113326127
C1=CC(=CC(=C1)F)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,67375761
C1=CC(=CC(=C1)F)CC(=O)C2=CNC3=NC=CC(=C23)Cl,115512686
C1=CC(=CC(=C1)F)CS(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)Cl)F,146302426
C1=CC(=CC(=C1)F)NC(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F,156010131
C1=CC(=CC(=C1)F)NC2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)N)F,68306517
C1=CC(=CC(=C1)N)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl,164938999
C1=CC(=CC(=C1)N)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F,58086561
C1=CC(=CC(=C1)N)C(=O)C2=CNC3=C2C=C(C=N3)Cl,66646620
C1=CC(=CC(=C1)N)C(=O)C2=CNC3=C2C=C(C=N3)F,66646569
C1=CC(=CC(=C1)N)C(=O)C2=CNC3=NC=CC(=C23)Cl,113326173
C1=CC(=CC(=C1)N)C2=C3C(=CNC3=NC=C2)C(=O)C4=C(C(=CC=C4)Cl)Cl,57595666
C1=CC(=CC(=C1)N)C2=C3C(=CNC3=NC=C2)C(=O)C4=C(C=CC(=C4)F)F,57595733
C1=CC(=CC(=C1)N)C2=C3C(=CNC3=NC=C2)C(=O)C4=CC=C(C=C4)Cl,57595574
C1=CC(=CC(=C1)N)C2=CC3=C(NC=C3C(=O)C(=CN)C4=C(C(=CC=C4)F)F)N=C2,88275470
C1=CC(=CC(=C1)N)C2=CC3=C(NC=C3C(=O)C4=C(C(=CC=C4)Cl)Cl)N=C2,11349558
C1=CC(=CC(=C1)N)C2=CC3=C(NC=C3C(=O)C4=C(C=CC=C4F)F)N=C2,163364689
C1=CC(=CC(=C1)N)C2=CC3=C(NC=C3C(=O)C4=CC(=CC=C4)N)N=C2,144086971
C1=CC(=CC(=C1)N)C2=CC3=C(NC=C3C(=O)C4=CC5=CNSN5C=C4)N=C2,67005521
C1=CC(=CC(=C1)N)C2=CC3=C(NC=C3C(=O)C4=CC=C(C=C4)Cl)N=C2,11360010
C1=CC(=CC(=C1)N=O)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F,87170898
C1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)C(=O)C3=CNC4=C3C=CC=N4)C(F)(F)F,58065955
C1=CC(=CC(=C1)NC(=O)N)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F,91478371
C1=CC(=CC(=C1)NC(=O)NC2=C(C(=C(C=C2)F)F)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)F,67995226
C1=CC(=CC(=C1)NC(=O)NC2=C(C=C(C=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)F,58086830
C1=CC(=CC(=C1)NC(=O)NC2=C(C=C(C=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58086441
C1=CC(=CC(=C1)NC(=O)NC2=C(C=C(C=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58087723
C1=CC(=CC(=C1)NC(=O)NC2=C(C=C(C=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=CC=N4,58087547
C1=CC(=CC(=C1)NC(=O)NC2=C(C=C(C=C2)F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219449
C1=CC(=CC(=C1)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)F,58086747
C1=CC(=CC(=C1)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58087050
C1=CC(=CC(=C1)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58087091
C1=CC(=CC(=C1)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=CC=N4,58087752
C1=CC(=CC(=C1)NC(=O)NC2=C(C=CC(=C2)F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219429
C1=CC(=CC(=C1)NC(=O)NC2=C(C=CC=C2Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219146
C1=CC(=CC(=C1)NC(=O)NC2=C(C=CC=C2F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219151
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)C(F)(F)F)Cl)C(=O)C3=CNC4=C3C=CC=N4,58087614
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58087058
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58086716
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)C(=O)C3=CNC4=C3C=CC=N4,58086560
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)F)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219213
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)F)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)F,58087679
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)F)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58086130
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)F)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58086161
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)F)F)C(=O)C3=CNC4=C3C=CC=N4,58087053
C1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219774
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC(=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219100
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC(=C2)F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219912
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)Cl)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58086746
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)Cl)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58087492
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)Cl)C(=O)C3=CNC4=C3C=CC=N4,58087639
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219589
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)F,58087249
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58086684
C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)F)C(=O)C3=CNC4=C3C=CC=N4,58087509
C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=CC=N4,58086394
C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)Cl)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58087548
C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)Cl)C(=O)C3=CNC4=C3C=CC=N4,58086798
C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219735
C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)F,58087350
C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58087297
C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4,58086869
C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58086353
C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=CC=N4,58086242
C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2F)C(F)(F)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58087437
C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2F)C(F)(F)F)C(=O)C3=CNC4=C3C=CC=N4,58087883
C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2F)CF)C(=O)C3=CNC4=C3C=CC=N4,70809076
C1=CC(=CC(=C1)NC(=O)NC2=CC=NC=C2)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58087450
C1=CC(=CC(=C1)NC(=O)NC2=CN=CC=C2)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58086517
C1=CC(=CC(=C1)NC(=O)NC2=CNC(=O)C=C2)C(=O)C3=CNC4=C3C=C(C=N4)Cl,71218951
C1=CC(=CC(=C1)NC(=O)NCC2=C(C=C(C=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67220250
C1=CC(=CC(=C1)NC(=O)NCC2=CC(=C(C=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219558
C1=CC(=CC(=C1)NC=O)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F,143384615
C1=CC(=CC(=C1)NC=O)C(=O)C2=CNC3=C2C=C(C=N3)Cl,143384239
C1=CC(=CC(=C1)NCN=C(C=CO)N)C(=O)C2=CNC3=C2C=C(C=N3)Cl,143385122
C1=CC(=CC(=C1)NCNC2=CC(=C(C=C2)F)F)C(=O)C3=CNC4=C3C=CC=N4,143384675
C1=CC(=CC(=C1)NCNC2=CC=CC(=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=CC=N4,149471101
C1=CC(=CC(=C1)NS(=O)(=O)C2=C(C(=CC=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219292
C1=CC(=CC(=C1)NS(=O)(=O)C2=C(C=C(C=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219539
C1=CC(=CC(=C1)NS(=O)(=O)C2=C(C=C(C=C2)F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219108
C1=CC(=CC(=C1)NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219723
C1=CC(=CC(=C1)NS(=O)(=O)C2=C(C=CC(=C2)F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219444
C1=CC(=CC(=C1)NS(=O)(=O)C2=C(C=CC=C2Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219439
C1=CC(=CC(=C1)NS(=O)(=O)C2=C(C=CC=C2F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219875
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=C(C=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219641
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=C(C=C2)F)Cl)C(=O)C3=CN(C4=NC=NC(=C34)N)CCO,67219308
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=C(C=C2)F)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219187
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=C(C=C2)F)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219092
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=CC(=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219682
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=CC=C2)Cl)C(=O)C3=CNC4=C3C=C(C=N4)Cl,68754215
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=CC=C2)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219658
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)C#N)C(=O)C3=CNC4=C3C=CC=N4,58086757
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,66646872
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=CC=N4,58086762
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)C3=CNC4=C3C=C(C=N4)Cl,66646650
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67220050
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,66646661
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219217
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=CC(=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,66646570
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=CC(=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,68754761
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC=CC(=C2)F)C(=O)C3=CNC4=NC=NC(=C34)N,67219814
C1=CC(=CC(=C1)NS(=O)(=O)C2=CN=CC=C2)C(=O)C3=CNC4=C3C=C(C=N4)Cl,66646459
C1=CC(=CC(=C1)NS(=O)(=O)C2=CN=CC=C2)C(=O)C3=CNC4=C3C=C(C=N4)F,66647159
C1=CC(=CC(=C1)NS(=O)(=O)CC2=CC(=CC(=C2)Cl)Cl)C(=O)C3=CNC4=NC=NC(=C34)N,67219783
C1=CC(=CC(=C1)NS(=O)C2=CC(=CC=C2)Cl)C(=O)C3=CNC4=C3C=C(C=N4)Cl,144087016
C1=CC(=CC(=C1)NS(=O)C2=CC=CC(=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,144086903
C1=CC(=CC(=C1)NS(=O)O)C(=O)C2=CNC3=C2C=CC=N3,66646646
C1=CC(=CC(=C1)NS(=O)[O-])C(=O)C2=CNC3=C2C=CC=N3,66646645
C1=CC(=CC(=C1)NSC2=CC=C(C=C2)C(F)(F)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,144086918
C1=CC(=CC(=C1)S(=O)(=O)N(C2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)C(=O)O,87088912
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=C4C=CNC4=NC=C3Cl)F)C(F)(F)F,153903839
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Br)F)F,58086461
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C#N)F)F,46913051
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=C(C=NC=C5)F)F)F,58368914
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=C6C=CNC6=CC=C5)F)F,58368918
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC(=C(C=C5)Cl)C(=O)N)F)F,58368753
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC6C(C=C5)SC=N6)F)F,144212148
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)C#N)F)F,67300844
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)C6=NNN=N6)F)F,58368830
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)C=O)F)F,58368799
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)S(=O)(=O)N)F)F,58368811
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(S5)C(=N)CC=N)F)F,123476110
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=NC=C5)F)F,58368874
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(C=N5)N)F)F,58368950
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)C#N)F)F,67301600
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)OC(F)(F)F)F)F,58368917
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5)F)F,58368899
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CN=C5)F)F,58368879
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)C#N,58086035
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)C(=O)O,24998002
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)C(F)(F)F,16048878
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)C5OO5,143712021
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)CF,68098461
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)CNI,163435721
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)F,16048951
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)I)F)C#N,66827079
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)I)F)C(F)(F)F,68098623
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F)C#N,58086803
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F)F,91612558
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F)N=O,88954325
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F)[N+](=O)[O-],58087262
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=CC(=C34)C#N)F)F,49779113
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=CC(=C34)Cl)F)F,49779041
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=NC=C34)F)F,57963307
C1=CC(=CC(=C1)S(=O)(=O)NC2=C(N=CC(=C2)Cl)C(=O)C3=C4C=CNC4=NC=C3)C(F)(F)F,53236199
C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2)Cl)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,58087619
C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)C(F)(F)F,66646718
C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,58087014
C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)C(F)(F)F,66646844
C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F,66646920
